,DNI,EDAD,DEPARTAMENTO,UNIVERSIDAD,SEXO,NIVEL DE ESTRES
,63208357,30,TRUJILLO,UNT,MASCULINO,3
,61616991,21,LIMA,UPC,FEMENINO,2
,65198276,20,LIMA,UNI,MASCULINO,2
,71264798,30,HUANUCO,UNH,MASCULINO,4
,63590619,21,LIMA,ULIMA,MASCULINO,1
,65328753,27,CUZCO,UNSAAC,FEMENINO,4
,64355111,23,CUZCO,UAUSTRAL,MASCULINO,4
,67911356,20,CUZCO,UNSAAC,MASCULINO,3
,78889220,23,PIURA,UDEP,MASCULINO,4
,79224959,23,LIMA,UPC,FEMENINO,1
,77527951,25,LIMA,PUCP,MASCULINO,2
,71150831,28,LIMA,ULIMA,FEMENINO,5
,79869667,26,CUZCO,UNSAAC,FEMENINO,3
,70392421,17,PIURA,UDEP,FEMENINO,4
,61590933,27,LIMA,UPC,FEMENINO,4
,66809764,26,TRUJILLO,UPAO,FEMENINO,4
,72583301,29,PIURA,UPN,MASCULINO,3
,77600449,21,AREQUIPA,UCSM,FEMENINO,5
,76650981,17,HUANUCO,UNH,FEMENINO,1
,71031865,23,TRUJILLO,UPAO,FEMENINO,5
,60068954,26,HUANUCO,UNH,FEMENINO,5
,68555413,18,PIURA,UDEP,FEMENINO,2
,70415508,24,TRUJILLO,UNT,FEMENINO,3
,64999992,18,AREQUIPA,UNSA,FEMENINO,4
,78536912,22,TRUJILLO,UPAO,FEMENINO,2
,62164244,17,LIMA,PUCP,MASCULINO,5
,79388951,30,PIURA,UDEP,MASCULINO,1
,60977205,29,LIMA,ULIMA,MASCULINO,3
,79458131,28,PIURA,UPN,MASCULINO,5
,61267688,27,HUANUCO,UNH,MASCULINO,1
,77577734,30,HUANUCO,UNHEVAL,FEMENINO,4
,76935836,24,LIMA,UNI,MASCULINO,2
,73207166,25,CUZCO,UAUSTRAL,FEMENINO,2
,79368121,29,LIMA,UNI,FEMENINO,4
,69695724,29,LIMA,PUCP,FEMENINO,4
,77944279,21,CUZCO,UAUSTRAL,MASCULINO,5
,68482522,30,PIURA,UPN,FEMENINO,4
,74977179,30,CUZCO,UAUSTRAL,FEMENINO,1
,77540299,26,CUZCO,UNSAAC,FEMENINO,1
,66504871,22,LIMA,ULIMA,MASCULINO,3
,67106660,24,CUZCO,UAUSTRAL,MASCULINO,1
,62235565,21,TRUJILLO,UPAO,MASCULINO,5
,73012272,21,LIMA,ULIMA,FEMENINO,4
,65658307,19,AREQUIPA,UCSM,FEMENINO,4
,72508355,20,PIURA,UDEP,MASCULINO,1
,78983342,28,PIURA,UPN,FEMENINO,1
,63533912,25,TRUJILLO,UPAO,FEMENINO,4
,79327447,27,LIMA,ULIMA,FEMENINO,5
,74484457,25,TRUJILLO,UPAO,MASCULINO,4
,67409824,21,CUZCO,UAUSTRAL,MASCULINO,4
,78774300,20,LIMA,ULIMA,FEMENINO,5
,61382327,21,LIMA,UNI,FEMENINO,5
,69963459,22,LIMA,PUCP,MASCULINO,5
,67973438,17,TRUJILLO,UPAO,FEMENINO,5
,68398827,26,TRUJILLO,UPAO,FEMENINO,4
,76445842,25,CUZCO,UNSAAC,MASCULINO,1
,78738549,29,PIURA,UPN,FEMENINO,3
,74421156,17,LIMA,PUCP,FEMENINO,2
,66625829,29,AREQUIPA,UNSA,MASCULINO,4
,74864547,24,PIURA,UDEP,FEMENINO,3
,64018830,24,LIMA,UPC,FEMENINO,2
,66934623,18,AREQUIPA,UNSA,MASCULINO,1
,69064765,17,LIMA,ULIMA,MASCULINO,1
,71857981,17,PIURA,UDEP,FEMENINO,1
,73956493,25,AREQUIPA,UCSM,MASCULINO,2
,75952907,25,LIMA,PUCP,FEMENINO,1
,78221540,26,PIURA,UDEP,MASCULINO,1
,66802298,19,CUZCO,UAUSTRAL,FEMENINO,3
,79030467,29,LIMA,UNI,MASCULINO,4
,72363311,20,CUZCO,UAUSTRAL,MASCULINO,2
,67416800,29,TRUJILLO,UNT,MASCULINO,4
,72429015,22,LIMA,UPC,FEMENINO,4
,64672772,23,LIMA,UPC,FEMENINO,2
,70387711,20,LIMA,ULIMA,MASCULINO,4
,61125559,27,HUANUCO,UNHEVAL,FEMENINO,1
,77886323,29,AREQUIPA,UNSA,FEMENINO,5
,63742549,18,PIURA,UPN,MASCULINO,3
,69990423,24,HUANUCO,UNH,FEMENINO,4
,62102933,19,TRUJILLO,UNT,FEMENINO,2
,72610895,22,LIMA,UPC,FEMENINO,5
,64526584,26,HUANUCO,UNHEVAL,MASCULINO,4
,71825720,29,TRUJILLO,UPAO,MASCULINO,1
,75345720,23,CUZCO,UAUSTRAL,MASCULINO,4
,67248420,25,PIURA,UPN,FEMENINO,4
,77241755,19,AREQUIPA,UCSM,MASCULINO,5
,72900776,20,CUZCO,UAUSTRAL,MASCULINO,1
,70191091,27,HUANUCO,UNH,FEMENINO,3
,75125160,28,AREQUIPA,UNSA,MASCULINO,4
,69158031,26,CUZCO,UNSAAC,MASCULINO,3
,74006803,29,CUZCO,UNSAAC,MASCULINO,5
,64417805,20,HUANUCO,UNHEVAL,MASCULINO,1
,78565292,25,TRUJILLO,UNT,FEMENINO,3
,61608130,26,HUANUCO,UNHEVAL,FEMENINO,2
,63994479,23,LIMA,UNI,FEMENINO,5
,76940246,22,PIURA,UDEP,MASCULINO,4
,69756461,30,LIMA,ULIMA,MASCULINO,2
,75017852,22,AREQUIPA,UCSM,MASCULINO,1
,64631487,19,AREQUIPA,UCSM,FEMENINO,3
,72506016,21,TRUJILLO,UPAO,FEMENINO,4
,64833871,19,LIMA,UPC,FEMENINO,3
,67900192,21,LIMA,UPC,MASCULINO,5
,60351102,20,LIMA,ULIMA,FEMENINO,2
,73078077,28,PIURA,UPN,MASCULINO,5
,63173108,22,PIURA,UPN,MASCULINO,2
,74985706,23,PIURA,UDEP,MASCULINO,5
,79152242,29,HUANUCO,UNHEVAL,MASCULINO,2
,67198501,27,HUANUCO,UNHEVAL,MASCULINO,1
,62982826,28,CUZCO,UNSAAC,FEMENINO,4
,60681607,18,TRUJILLO,UNT,FEMENINO,5
,76946880,23,AREQUIPA,UNSA,FEMENINO,2
,76361373,24,LIMA,UPC,MASCULINO,1
,74632159,25,CUZCO,UAUSTRAL,MASCULINO,1
,75124115,27,TRUJILLO,UPAO,MASCULINO,2
,62684886,20,AREQUIPA,UCSM,FEMENINO,1
,68502761,17,LIMA,ULIMA,MASCULINO,3
,78443223,21,LIMA,UNI,FEMENINO,3
,65602914,28,PIURA,UPN,FEMENINO,2
,69755384,18,TRUJILLO,UPAO,MASCULINO,5
,60740331,25,LIMA,UPC,MASCULINO,3
,70781584,25,CUZCO,UNSAAC,FEMENINO,1
,77410625,27,LIMA,UNI,FEMENINO,2
,75050974,29,HUANUCO,UNHEVAL,FEMENINO,1
,74348929,24,PIURA,UDEP,MASCULINO,2
,77127078,17,LIMA,UNI,FEMENINO,3
,74482520,18,HUANUCO,UNHEVAL,MASCULINO,3
,69458088,26,TRUJILLO,UPAO,FEMENINO,1
,60964851,19,CUZCO,UNSAAC,FEMENINO,2
,77076042,20,LIMA,ULIMA,MASCULINO,5
,63084265,28,TRUJILLO,UNT,FEMENINO,2
,75892421,21,PIURA,UDEP,MASCULINO,5
,64384185,20,CUZCO,UNSAAC,FEMENINO,1
,78371697,29,LIMA,PUCP,MASCULINO,3
,70038177,17,TRUJILLO,UNT,FEMENINO,2
,64995974,30,LIMA,ULIMA,MASCULINO,2
,62370813,22,LIMA,UNI,FEMENINO,1
,76330178,26,TRUJILLO,UPAO,FEMENINO,1
,74144515,18,PIURA,UDEP,MASCULINO,3
,65977396,25,LIMA,PUCP,MASCULINO,5
,78496151,27,CUZCO,UNSAAC,FEMENINO,4
,75289175,19,TRUJILLO,UNT,FEMENINO,2
,75612618,29,LIMA,PUCP,MASCULINO,1
,78547292,22,HUANUCO,UNH,MASCULINO,2
,63086695,22,LIMA,UPC,MASCULINO,1
,61648766,30,HUANUCO,UNH,FEMENINO,4
,74089005,30,AREQUIPA,UNSA,FEMENINO,3
,65710126,26,LIMA,UNI,FEMENINO,4
,74721139,24,HUANUCO,UNH,FEMENINO,4
,61083746,24,AREQUIPA,UCSM,FEMENINO,5
,69443564,17,LIMA,ULIMA,MASCULINO,2
,77010002,28,LIMA,UNI,FEMENINO,5
,68550311,25,PIURA,UDEP,FEMENINO,5
,62886843,17,LIMA,UPC,MASCULINO,3
,76908253,23,HUANUCO,UNHEVAL,FEMENINO,2
,74704051,26,TRUJILLO,UNT,MASCULINO,5
,78459801,24,PIURA,UPN,MASCULINO,1
,69633924,21,HUANUCO,UNHEVAL,FEMENINO,3
,73786426,29,PIURA,UDEP,FEMENINO,2
,63985826,18,LIMA,UNI,MASCULINO,4
,63479662,18,HUANUCO,UNH,FEMENINO,4
,78319050,30,TRUJILLO,UPAO,FEMENINO,1
,75327468,30,PIURA,UDEP,MASCULINO,4
,63486503,23,LIMA,UPC,FEMENINO,1
,74514154,28,LIMA,ULIMA,FEMENINO,4
,66136555,25,PIURA,UDEP,FEMENINO,1
,67701022,29,LIMA,ULIMA,MASCULINO,3
,71148695,24,HUANUCO,UNHEVAL,FEMENINO,3
,78976629,22,CUZCO,UNSAAC,FEMENINO,5
,61004077,29,TRUJILLO,UPAO,FEMENINO,2
,76444102,17,LIMA,UPC,MASCULINO,1
,69306690,29,HUANUCO,UNHEVAL,FEMENINO,3
,64542637,23,LIMA,ULIMA,MASCULINO,1
,66703268,28,LIMA,PUCP,FEMENINO,5
,65704878,23,HUANUCO,UNHEVAL,MASCULINO,1
,62816275,30,TRUJILLO,UPAO,MASCULINO,4
,64274140,24,LIMA,UPC,MASCULINO,3
,63186688,21,LIMA,ULIMA,FEMENINO,1
,66569979,30,LIMA,UPC,FEMENINO,1
,67774001,24,LIMA,ULIMA,MASCULINO,4
,61377828,21,LIMA,PUCP,MASCULINO,5
,69910263,17,LIMA,ULIMA,FEMENINO,3
,66045094,24,TRUJILLO,UPAO,FEMENINO,3
,67397572,25,AREQUIPA,UNSA,FEMENINO,3
,75311100,24,LIMA,ULIMA,MASCULINO,2
,78789646,30,HUANUCO,UNHEVAL,MASCULINO,1
,65574831,19,PIURA,UPN,MASCULINO,3
,72224460,26,TRUJILLO,UPAO,FEMENINO,1
,73811705,25,PIURA,UPN,MASCULINO,2
,63332103,29,PIURA,UPN,FEMENINO,3
,75387846,27,LIMA,PUCP,MASCULINO,1
,65972914,27,LIMA,UPC,MASCULINO,5
,73160935,24,LIMA,UNI,FEMENINO,4
,63256527,20,TRUJILLO,UNT,FEMENINO,2
,68940810,19,LIMA,PUCP,MASCULINO,1
,63289365,30,TRUJILLO,UNT,MASCULINO,4
,74959631,17,HUANUCO,UNHEVAL,MASCULINO,4
,79601697,28,CUZCO,UNSAAC,MASCULINO,1
,62406142,26,HUANUCO,UNHEVAL,MASCULINO,1
,69464962,17,HUANUCO,UNH,FEMENINO,3
,69692598,17,HUANUCO,UNH,FEMENINO,1
,70707159,24,LIMA,PUCP,FEMENINO,3
,61440178,19,LIMA,UNI,MASCULINO,2
,79046039,29,TRUJILLO,UNT,FEMENINO,2
,77873404,26,LIMA,ULIMA,FEMENINO,4
,60087620,18,AREQUIPA,UCSM,MASCULINO,5
,73572129,28,LIMA,ULIMA,MASCULINO,5
,75648018,23,HUANUCO,UNHEVAL,FEMENINO,2
,65586793,18,LIMA,PUCP,MASCULINO,5
,63947846,29,LIMA,PUCP,FEMENINO,4
,76630801,29,AREQUIPA,UNSA,MASCULINO,1
,72764856,19,LIMA,UNI,FEMENINO,1
,75815481,23,TRUJILLO,UPAO,FEMENINO,4
,73989677,28,CUZCO,UNSAAC,FEMENINO,5
,73283740,23,TRUJILLO,UPAO,FEMENINO,2
,77294245,17,LIMA,UNI,MASCULINO,4
,63957745,26,LIMA,UPC,FEMENINO,5
,67937457,22,LIMA,UPC,FEMENINO,4
,66526182,22,PIURA,UPN,FEMENINO,4
,70324682,27,HUANUCO,UNH,FEMENINO,2
,60786017,19,LIMA,PUCP,FEMENINO,5
,61188313,20,TRUJILLO,UNT,MASCULINO,3
,60987840,19,TRUJILLO,UPAO,FEMENINO,1
,74374995,28,PIURA,UPN,MASCULINO,4
,75752159,24,TRUJILLO,UNT,MASCULINO,3
,69722248,29,PIURA,UPN,FEMENINO,1
,63123320,18,PIURA,UDEP,MASCULINO,3
,65540690,27,TRUJILLO,UPAO,MASCULINO,3
,62920656,20,LIMA,UPC,MASCULINO,5
,64906084,26,LIMA,ULIMA,FEMENINO,2
,76380664,17,CUZCO,UNSAAC,FEMENINO,1
,64278822,17,LIMA,PUCP,MASCULINO,3
,72189712,27,HUANUCO,UNH,MASCULINO,2
,69957567,17,AREQUIPA,UNSA,MASCULINO,3
,65149340,17,LIMA,UNI,FEMENINO,2
,74799304,21,HUANUCO,UNHEVAL,FEMENINO,1
,71479982,24,PIURA,UPN,FEMENINO,3
,67358092,19,AREQUIPA,UNSA,FEMENINO,3
,79948746,26,HUANUCO,UNHEVAL,MASCULINO,5
,78761212,24,AREQUIPA,UNSA,MASCULINO,2
,66310823,24,CUZCO,UNSAAC,FEMENINO,5
,64101765,29,AREQUIPA,UCSM,FEMENINO,3
,65096925,19,TRUJILLO,UPAO,FEMENINO,5
,70617118,23,LIMA,UNI,MASCULINO,1
,69281226,28,LIMA,ULIMA,MASCULINO,5
,76761495,27,LIMA,ULIMA,FEMENINO,2
,76117186,22,TRUJILLO,UNT,MASCULINO,2
,60844643,30,PIURA,UPN,MASCULINO,5
,67665714,21,LIMA,UPC,FEMENINO,4
,77650597,30,PIURA,UPN,FEMENINO,2
,60514512,18,LIMA,UNI,MASCULINO,4
,60950431,18,PIURA,UDEP,MASCULINO,3
,62970372,28,AREQUIPA,UCSM,MASCULINO,3
,78891835,17,LIMA,ULIMA,FEMENINO,1
,72507613,24,PIURA,UPN,MASCULINO,1
,71835702,22,HUANUCO,UNHEVAL,FEMENINO,4
,73728344,26,PIURA,UDEP,FEMENINO,4
,62407348,20,LIMA,UNI,FEMENINO,4
,68090849,24,TRUJILLO,UPAO,FEMENINO,5
,63700228,21,AREQUIPA,UCSM,FEMENINO,1
,60643695,30,AREQUIPA,UCSM,FEMENINO,4
,68953956,30,LIMA,PUCP,MASCULINO,3
,64328503,18,TRUJILLO,UNT,MASCULINO,1
,65888267,29,LIMA,PUCP,MASCULINO,2
,67166357,29,LIMA,UNI,FEMENINO,2
,76018124,25,LIMA,ULIMA,MASCULINO,5
,70166253,24,PIURA,UPN,MASCULINO,3
,72671143,18,PIURA,UDEP,FEMENINO,3
,67305795,28,LIMA,UPC,MASCULINO,5
,76308927,20,LIMA,PUCP,FEMENINO,5
,75442911,27,HUANUCO,UNH,FEMENINO,1
,74434905,20,LIMA,UPC,MASCULINO,5
,79399405,18,HUANUCO,UNHEVAL,MASCULINO,2
,71939101,28,CUZCO,UAUSTRAL,FEMENINO,3
,75610581,18,TRUJILLO,UPAO,MASCULINO,4
,65017874,27,LIMA,UNI,FEMENINO,4
,62701515,29,PIURA,UDEP,FEMENINO,5
,78471795,17,TRUJILLO,UNT,FEMENINO,3
,79130488,20,HUANUCO,UNH,FEMENINO,5
,65802086,25,LIMA,ULIMA,FEMENINO,3
,69977252,23,TRUJILLO,UNT,MASCULINO,1
,72417371,24,TRUJILLO,UNT,MASCULINO,3
,61162453,21,LIMA,UNI,MASCULINO,2
,67775372,18,LIMA,UPC,MASCULINO,1
,67402193,23,AREQUIPA,UNSA,FEMENINO,1
,75865819,29,TRUJILLO,UPAO,MASCULINO,5
,71878192,27,LIMA,UNI,MASCULINO,4
,62476832,23,CUZCO,UNSAAC,MASCULINO,5
,68246754,23,TRUJILLO,UNT,MASCULINO,1
,66529988,27,TRUJILLO,UPAO,MASCULINO,1
,62185788,27,LIMA,PUCP,MASCULINO,4
,63075501,26,CUZCO,UNSAAC,MASCULINO,4
,78949651,21,CUZCO,UNSAAC,FEMENINO,2
,65635109,22,CUZCO,UAUSTRAL,FEMENINO,2
,79380402,25,LIMA,ULIMA,MASCULINO,2
,62604391,24,LIMA,UNI,FEMENINO,4
,79345261,24,LIMA,ULIMA,MASCULINO,1
,73644760,19,TRUJILLO,UPAO,MASCULINO,3
,70491376,21,TRUJILLO,UNT,FEMENINO,3
,65698223,18,LIMA,UNI,FEMENINO,2
,66924593,28,CUZCO,UAUSTRAL,FEMENINO,5
,65804196,24,LIMA,ULIMA,FEMENINO,4
,62269084,17,TRUJILLO,UNT,FEMENINO,5
,63856905,30,LIMA,PUCP,FEMENINO,4
,71924476,20,AREQUIPA,UCSM,FEMENINO,3
,64217811,29,LIMA,ULIMA,FEMENINO,2
,79211569,20,CUZCO,UNSAAC,MASCULINO,2
,70640280,28,PIURA,UPN,MASCULINO,4
,69881513,28,LIMA,UNI,FEMENINO,2
,72247727,30,CUZCO,UNSAAC,MASCULINO,3
,73515922,24,AREQUIPA,UCSM,FEMENINO,1
,60705360,30,AREQUIPA,UNSA,MASCULINO,3
,76443801,18,CUZCO,UAUSTRAL,FEMENINO,2
,68920243,23,HUANUCO,UNHEVAL,FEMENINO,1
,66453702,23,AREQUIPA,UNSA,FEMENINO,3
,72989641,19,AREQUIPA,UCSM,FEMENINO,5
,63532283,19,AREQUIPA,UNSA,MASCULINO,5
,60667640,21,PIURA,UDEP,FEMENINO,3
,66623810,23,CUZCO,UNSAAC,FEMENINO,5
,63847528,24,LIMA,ULIMA,FEMENINO,3
,61186174,19,LIMA,ULIMA,FEMENINO,1
,77858964,19,AREQUIPA,UCSM,FEMENINO,3
,63363637,27,PIURA,UPN,FEMENINO,5
,62039981,24,LIMA,PUCP,MASCULINO,2
,75509426,30,LIMA,UPC,MASCULINO,4
,62032456,27,TRUJILLO,UPAO,MASCULINO,2
,71225100,19,CUZCO,UNSAAC,FEMENINO,3
,66530984,17,PIURA,UPN,MASCULINO,3
,71358070,23,LIMA,PUCP,FEMENINO,4
,74400687,30,CUZCO,UNSAAC,MASCULINO,2
,76491599,28,LIMA,PUCP,MASCULINO,1
,66076356,28,LIMA,ULIMA,FEMENINO,2
,65551517,26,HUANUCO,UNH,MASCULINO,4
,60519934,24,LIMA,ULIMA,MASCULINO,5
,62102988,19,LIMA,UPC,FEMENINO,4
,66108763,25,PIURA,UDEP,FEMENINO,4
,75439677,25,LIMA,UPC,FEMENINO,2
,62071256,30,AREQUIPA,UNSA,FEMENINO,1
,76952929,17,TRUJILLO,UNT,MASCULINO,3
,61518822,24,HUANUCO,UNHEVAL,FEMENINO,3
,79671539,29,LIMA,UPC,FEMENINO,3
,70749220,24,HUANUCO,UNHEVAL,FEMENINO,5
,77772622,30,PIURA,UDEP,MASCULINO,4
,79905281,21,AREQUIPA,UNSA,FEMENINO,3
,75282025,23,AREQUIPA,UNSA,MASCULINO,1
,76664311,30,PIURA,UDEP,MASCULINO,1
,68680112,29,CUZCO,UNSAAC,FEMENINO,4
,66973194,24,CUZCO,UNSAAC,MASCULINO,1
,60630390,18,AREQUIPA,UNSA,FEMENINO,5
,73745913,19,LIMA,PUCP,MASCULINO,4
,62567885,21,HUANUCO,UNHEVAL,MASCULINO,3
,64623868,19,LIMA,UNI,FEMENINO,5
,62303178,27,LIMA,PUCP,MASCULINO,4
,79592262,27,LIMA,PUCP,FEMENINO,4
,66870302,19,LIMA,UNI,FEMENINO,4
,73333590,25,TRUJILLO,UPAO,FEMENINO,3
,73660114,23,HUANUCO,UNHEVAL,MASCULINO,1
,65359651,21,CUZCO,UAUSTRAL,FEMENINO,4
,61116564,28,LIMA,PUCP,MASCULINO,2
,60590623,27,TRUJILLO,UNT,MASCULINO,3
,67447848,26,HUANUCO,UNHEVAL,MASCULINO,3
,79735574,24,PIURA,UDEP,MASCULINO,3
,75792594,20,HUANUCO,UNH,FEMENINO,3
,63325781,22,CUZCO,UAUSTRAL,MASCULINO,4
,71346876,25,PIURA,UDEP,MASCULINO,2
,64801208,29,CUZCO,UAUSTRAL,MASCULINO,3
,75920092,27,LIMA,ULIMA,MASCULINO,3
,62001979,29,AREQUIPA,UNSA,MASCULINO,5
,78373481,29,LIMA,PUCP,MASCULINO,5
,67515392,17,PIURA,UDEP,FEMENINO,3
,73429022,28,TRUJILLO,UPAO,FEMENINO,1
,71872136,25,LIMA,ULIMA,MASCULINO,4
,68982385,19,LIMA,UPC,MASCULINO,2
,66137222,17,HUANUCO,UNHEVAL,MASCULINO,5
,76741612,26,CUZCO,UNSAAC,FEMENINO,5
,63540064,19,HUANUCO,UNH,FEMENINO,1
,64487192,18,LIMA,UNI,MASCULINO,1
,79908605,27,LIMA,PUCP,MASCULINO,1
,65124837,26,CUZCO,UNSAAC,FEMENINO,4
,71127710,22,TRUJILLO,UPAO,FEMENINO,4
,78523126,26,AREQUIPA,UNSA,FEMENINO,1
,60919580,20,LIMA,ULIMA,FEMENINO,2
,76416921,30,AREQUIPA,UNSA,FEMENINO,1
,66956222,23,TRUJILLO,UNT,MASCULINO,1
,64472078,23,CUZCO,UAUSTRAL,FEMENINO,2
,64230327,20,LIMA,UPC,FEMENINO,3
,74059054,27,LIMA,UPC,MASCULINO,3
,77794578,17,LIMA,UPC,FEMENINO,1
,77245026,24,LIMA,UNI,FEMENINO,2
,79923345,27,LIMA,UNI,FEMENINO,5
,67457354,18,TRUJILLO,UNT,FEMENINO,3
,79576185,23,PIURA,UPN,FEMENINO,3
,66450618,24,PIURA,UDEP,FEMENINO,2
,76996364,17,LIMA,PUCP,FEMENINO,4
,72492674,25,TRUJILLO,UNT,FEMENINO,2
,74017442,30,TRUJILLO,UPAO,FEMENINO,5
,65419126,28,AREQUIPA,UNSA,MASCULINO,2
,73579764,30,AREQUIPA,UCSM,FEMENINO,4
,73329976,28,AREQUIPA,UCSM,MASCULINO,2
,68367242,24,TRUJILLO,UPAO,FEMENINO,1
,67326634,19,TRUJILLO,UNT,MASCULINO,1
,74097661,27,LIMA,ULIMA,FEMENINO,4
,69629869,21,PIURA,UDEP,FEMENINO,4
,62671956,28,CUZCO,UNSAAC,MASCULINO,1
,70231937,30,LIMA,UPC,FEMENINO,1
,65563959,20,LIMA,UNI,FEMENINO,2
,69995517,28,LIMA,UNI,FEMENINO,2
,70108447,23,CUZCO,UNSAAC,MASCULINO,1
,62836077,20,PIURA,UDEP,MASCULINO,5
,63775636,18,LIMA,UPC,MASCULINO,4
,79462430,27,LIMA,PUCP,FEMENINO,5
,68750761,17,CUZCO,UAUSTRAL,FEMENINO,4
,73210267,30,PIURA,UDEP,MASCULINO,5
,66844354,21,LIMA,PUCP,FEMENINO,3
,60853973,24,LIMA,UNI,FEMENINO,3
,79771171,21,LIMA,UNI,FEMENINO,5
,78168444,26,LIMA,UNI,FEMENINO,2
,72084387,20,AREQUIPA,UNSA,MASCULINO,4
,68014556,18,LIMA,UPC,MASCULINO,1
,77504637,24,CUZCO,UAUSTRAL,MASCULINO,2
,72705652,24,LIMA,UPC,MASCULINO,5
,69014034,20,LIMA,ULIMA,MASCULINO,3
,70210460,29,LIMA,PUCP,FEMENINO,2
,66801069,20,PIURA,UPN,MASCULINO,2
,75601344,30,CUZCO,UNSAAC,MASCULINO,4
,68100468,27,CUZCO,UAUSTRAL,FEMENINO,4
,61649142,24,LIMA,ULIMA,FEMENINO,2
,79413606,20,LIMA,UPC,FEMENINO,1
,60227044,27,PIURA,UDEP,FEMENINO,3
,76454002,19,CUZCO,UNSAAC,MASCULINO,3
,79660839,28,LIMA,UNI,FEMENINO,4
,78721545,21,TRUJILLO,UPAO,FEMENINO,5
,70693906,20,HUANUCO,UNH,MASCULINO,2
,74964267,20,CUZCO,UNSAAC,MASCULINO,5
,67597899,25,CUZCO,UNSAAC,FEMENINO,4
,66480891,26,AREQUIPA,UNSA,MASCULINO,2
,78545899,28,LIMA,PUCP,MASCULINO,3
,73868144,18,HUANUCO,UNH,FEMENINO,3
,69343260,26,HUANUCO,UNH,MASCULINO,5
,73968124,19,LIMA,UNI,FEMENINO,1
,62428759,22,TRUJILLO,UPAO,MASCULINO,5
,62910595,20,CUZCO,UNSAAC,MASCULINO,5
,65999080,27,PIURA,UDEP,FEMENINO,1
,61784042,21,LIMA,UPC,FEMENINO,3
,75887988,24,CUZCO,UNSAAC,FEMENINO,5
,67992373,26,LIMA,UNI,MASCULINO,2
,77786265,22,AREQUIPA,UCSM,MASCULINO,3
,69569605,28,CUZCO,UAUSTRAL,MASCULINO,3
,67571890,18,PIURA,UDEP,MASCULINO,3
,76360462,26,HUANUCO,UNHEVAL,FEMENINO,4
,78666760,29,CUZCO,UNSAAC,MASCULINO,3
,77121380,24,HUANUCO,UNH,FEMENINO,5
,69707012,26,TRUJILLO,UPAO,FEMENINO,5
,67013745,21,LIMA,ULIMA,MASCULINO,1
,65461975,30,LIMA,PUCP,FEMENINO,3
,72903475,30,LIMA,UNI,FEMENINO,3
,75007957,17,PIURA,UDEP,FEMENINO,1
,64859328,29,TRUJILLO,UPAO,MASCULINO,1
,76472465,21,LIMA,PUCP,MASCULINO,1
,61607012,30,LIMA,UNI,FEMENINO,5
,76490079,28,LIMA,UPC,MASCULINO,2
,68466249,26,TRUJILLO,UNT,MASCULINO,3
,72114305,30,HUANUCO,UNHEVAL,MASCULINO,4
,79808787,19,HUANUCO,UNH,FEMENINO,3
,62311836,20,LIMA,PUCP,FEMENINO,5
,65926655,30,AREQUIPA,UCSM,MASCULINO,4
,76785162,18,LIMA,UNI,FEMENINO,3
,77396281,19,LIMA,UNI,FEMENINO,1
,67787653,17,LIMA,PUCP,FEMENINO,3
,75866754,20,AREQUIPA,UNSA,MASCULINO,3
,60987173,21,CUZCO,UNSAAC,MASCULINO,5
,69107471,18,PIURA,UPN,FEMENINO,4
,65367867,28,HUANUCO,UNH,MASCULINO,2
,72522009,30,PIURA,UDEP,FEMENINO,4
,63350844,21,HUANUCO,UNHEVAL,MASCULINO,2
,60587781,29,PIURA,UDEP,FEMENINO,3
,67124913,17,CUZCO,UNSAAC,FEMENINO,3
,62834587,28,HUANUCO,UNHEVAL,FEMENINO,3
,66914201,21,AREQUIPA,UNSA,MASCULINO,2
,61005081,22,AREQUIPA,UNSA,MASCULINO,1
,65394523,28,TRUJILLO,UPAO,FEMENINO,1
,69269627,17,LIMA,UNI,FEMENINO,1
,67628570,26,AREQUIPA,UNSA,MASCULINO,5
,75744447,24,LIMA,UPC,MASCULINO,3
,72193940,17,CUZCO,UNSAAC,MASCULINO,5
,68714854,24,LIMA,PUCP,FEMENINO,3
,63827940,25,CUZCO,UAUSTRAL,FEMENINO,1
,65564258,20,TRUJILLO,UPAO,MASCULINO,1
,63181595,25,HUANUCO,UNH,MASCULINO,1
,77426812,27,LIMA,UPC,FEMENINO,3
,73722930,27,PIURA,UDEP,FEMENINO,1
,66585973,20,AREQUIPA,UCSM,MASCULINO,5
,72547503,25,HUANUCO,UNHEVAL,FEMENINO,4
,78025747,29,CUZCO,UNSAAC,FEMENINO,4
,61527645,30,AREQUIPA,UCSM,FEMENINO,2
,66101613,17,CUZCO,UAUSTRAL,MASCULINO,4
,68934743,26,AREQUIPA,UCSM,FEMENINO,3
,69827154,25,HUANUCO,UNHEVAL,FEMENINO,5
,72104459,17,LIMA,UNI,MASCULINO,4
,78919904,17,LIMA,UNI,FEMENINO,1
,79359315,22,CUZCO,UNSAAC,FEMENINO,3
,64759295,29,CUZCO,UNSAAC,MASCULINO,3
,73304785,23,AREQUIPA,UCSM,FEMENINO,2
,79621596,29,LIMA,UPC,FEMENINO,4
,76084019,21,CUZCO,UAUSTRAL,MASCULINO,4
,64959095,28,CUZCO,UNSAAC,MASCULINO,4
,69621180,18,LIMA,UNI,FEMENINO,1
,77916263,25,LIMA,UNI,FEMENINO,5
,71182718,21,LIMA,ULIMA,FEMENINO,2
,75350389,27,LIMA,UNI,MASCULINO,4
